product_id,segment,category,sub_category,product_name,row_number
OFF-PA-10000482,Consumer,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",1
OFF-PA-10001243,Consumer,Office Supplies,Paper,Xerox 1983,1
OFF-PA-10001526,Corporate,Office Supplies,Paper,Xerox 1949,1
OFF-PA-10001712,Consumer,Office Supplies,Paper,Xerox 1948,1
OFF-PA-10001934,Home Office,Office Supplies,Paper,Xerox 1993,1
OFF-PA-10002005,Consumer,Office Supplies,Paper,Xerox 225,1
OFF-PA-10003845,Corporate,Office Supplies,Paper,Xerox 1987,1
OFF-PA-10003892,Corporate,Office Supplies,Paper,Xerox 1943,1
OFF-PA-10003971,Consumer,Office Supplies,Paper,Xerox 1965,1
OFF-PA-10004000,Home Office,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",1
OFF-PA-10004947,Consumer,Office Supplies,Paper,Easy-staple paper,1
OFF-PA-10004965,Consumer,Office Supplies,Paper,Xerox 1921,1
OFF-ST-10000918,Consumer,Office Supplies,Storage,Crate-A-Files,1
OFF-ST-10002205,Consumer,Office Supplies,Storage,File Shuttle I and Handi-File,1
OFF-ST-10002583,Home Office,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,1
OFF-ST-10003208,Corporate,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1
OFF-ST-10004186,Consumer,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",1
OFF-ST-10004946,Home Office,Office Supplies,Storage,Desktop 3-Pocket Hot File,1
OFF-SU-10001935,Consumer,Office Supplies,Supplies,Staple remover,1
TEC-AC-10000580,Corporate,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,1
TEC-AC-10001606,Consumer,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,1
TEC-AC-10001772,Corporate,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,1
TEC-AC-10002380,Corporate,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,1
TEC-AC-10003289,Home Office,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,1
TEC-AC-10003657,Home Office,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,1
TEC-AC-10004114,Home Office,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,1
TEC-AC-10004209,Consumer,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,1
TEC-AC-10004353,Corporate,Technology,Accessories,Hypercom P1300 Pinpad,1
TEC-AC-10004396,Consumer,Technology,Accessories,Logitech Keyboard K120,1
TEC-AC-10004469,Corporate,Technology,Accessories,Microsoft Sculpt Comfort Mouse,1
TEC-CO-10002313,Home Office,Technology,Copiers,Canon PC1080F Personal Copier,1
TEC-MA-10000010,Corporate,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,1
TEC-MA-10000423,Consumer,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,1
TEC-MA-10002937,Home Office,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1
TEC-PH-10000213,Corporate,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,1
TEC-PH-10000702,Consumer,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",1
TEC-PH-10001079,Consumer,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,1
TEC-PH-10001254,Consumer,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,1
TEC-PH-10001299,Consumer,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,1
TEC-PH-10001580,Corporate,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,1
TEC-PH-10001918,Consumer,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,1
TEC-PH-10002070,Home Office,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,1
TEC-PH-10002075,Consumer,Technology,Phones,AT&T EL51110 DECT,1
TEC-PH-10002103,Consumer,Technology,Phones,Jabra SPEAK 410,1
TEC-PH-10002170,Consumer,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,1
TEC-PH-10002398,Consumer,Technology,Phones,AT&T 1070 Corded Phone,1
TEC-PH-10002538,Corporate,Technology,Phones,Grandstream GXP1160 VoIP phone,1
TEC-PH-10003174,Consumer,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,1
TEC-PH-10003273,Corporate,Technology,Phones,AT&T TR1909W,1
TEC-PH-10003442,Consumer,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,1
TEC-PH-10003800,Home Office,Technology,Phones,i.Sound Portable Power - 8000 mAh,1
TEC-PH-10004586,Consumer,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1
TEC-PH-10004959,Corporate,Technology,Phones,Classic Ivory Antique Telephone ZL1810,1
FUR-BO-10002213,Consumer,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",1
FUR-CH-10000015,Consumer,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1
FUR-CH-10000309,Consumer,Furniture,Chairs,Global Comet Stacking Arm Chair,1
FUR-CH-10000595,Consumer,Furniture,Chairs,Safco Contoured Stacking Chairs,1
FUR-CH-10002017,Home Office,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,1
FUR-CH-10002320,Home Office,Furniture,Chairs,Hon Pagoda Stacking Chairs,1
FUR-CH-10002880,Consumer,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",1
FUR-CH-10004495,Consumer,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1
FUR-FU-10000175,Consumer,Furniture,Furnishings,DAX Wood Document Frame.,1
FUR-FU-10000260,Corporate,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",1
FUR-FU-10001057,Corporate,Furniture,Furnishings,Tensor Track Tree Floor Lamp,1
FUR-FU-10001215,Consumer,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",1
FUR-FU-10001591,Corporate,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,1
FUR-FU-10002379,Corporate,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,1
FUR-FU-10002396,Consumer,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",1
FUR-FU-10002506,Consumer,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",1
FUR-FU-10002671,Corporate,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,1
FUR-FU-10002759,Consumer,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,1
FUR-FU-10002878,Consumer,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",1
FUR-FU-10003878,Consumer,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",1
FUR-FU-10003975,Corporate,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,1
FUR-FU-10004093,Consumer,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,1
FUR-FU-10004188,Home Office,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,1
FUR-FU-10004245,Consumer,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",1
FUR-FU-10004864,Home Office,Furniture,Furnishings,Eldon 500 Class Desk Accessories,1
FUR-TA-10000617,Consumer,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1
FUR-TA-10000688,Consumer,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",1
FUR-TA-10001520,Consumer,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",1
FUR-TA-10003238,Corporate,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1
FUR-TA-10003473,Home Office,Furniture,Tables,Bretford Rectangular Conference Table Tops,1
FUR-TA-10004442,Home Office,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,1
OFF-AP-10000179,Consumer,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,1
OFF-AP-10000326,Home Office,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,1
OFF-AP-10002311,Corporate,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",1
OFF-AP-10003914,Consumer,Office Supplies,Appliances,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",1
OFF-AP-10004980,Consumer,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,1
OFF-AR-10000462,Consumer,Office Supplies,Art,Sanford Pocket Accent Highlighters,1
OFF-AR-10002067,Consumer,Office Supplies,Art,Newell 334,1
OFF-AR-10003602,Corporate,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",1
OFF-BI-10000014,Consumer,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,1
OFF-BI-10000309,Home Office,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",1
OFF-BI-10000343,Consumer,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1
OFF-BI-10001072,Consumer,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",1
OFF-BI-10001078,Home Office,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",1
OFF-BI-10001524,Corporate,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,1
OFF-BI-10001543,Home Office,Office Supplies,Binders,GBC VeloBinder Manual Binding System,1
OFF-BI-10001575,Home Office,Office Supplies,Binders,GBC Linen Binding Covers,1
OFF-BI-10001765,Consumer,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,1
OFF-BI-10001922,Consumer,Office Supplies,Binders,Storex Dura Pro Binders,1
OFF-BI-10003274,Consumer,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",1
OFF-FA-10000254,Consumer,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,1
OFF-LA-10000476,Consumer,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",1
OFF-LA-10001158,Consumer,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",1
OFF-LA-10001474,Consumer,Office Supplies,Labels,Avery 477,1
OFF-LA-10001641,Corporate,Office Supplies,Labels,Avery 518,1
OFF-LA-10002381,Home Office,Office Supplies,Labels,Avery 497,1
OFF-LA-10002475,Consumer,Office Supplies,Labels,Avery 519,1
OFF-LA-10003121,Home Office,Office Supplies,Labels,Avery 506,1
OFF-PA-10000682,Consumer,Office Supplies,Paper,Xerox 1924,1
OFF-PA-10001144,Consumer,Office Supplies,Paper,Xerox 1913,1
OFF-PA-10001215,Corporate,Office Supplies,Paper,Xerox 1963,1
OFF-PA-10001457,Consumer,Office Supplies,Paper,White GlueTop Scratch Pads,1
OFF-PA-10001804,Corporate,Office Supplies,Paper,Xerox 195,1
OFF-PA-10002377,Corporate,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",1
OFF-PA-10002421,Consumer,Office Supplies,Paper,Embossed Ink Jet Note Cards,1
OFF-PA-10002499,Consumer,Office Supplies,Paper,Xerox 1890,1
OFF-PA-10002787,Corporate,Office Supplies,Paper,Xerox 227,1
OFF-PA-10002947,Consumer,Office Supplies,Paper,Xerox 1923,1
OFF-PA-10003022,Corporate,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,1
OFF-PA-10003129,Corporate,Office Supplies,Paper,Tops White Computer Printout Paper,1
OFF-PA-10003205,Corporate,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",1
OFF-PA-10003441,Home Office,Office Supplies,Paper,Xerox 226,1
OFF-PA-10003656,Home Office,Office Supplies,Paper,Xerox 1935,1
OFF-PA-10004071,Consumer,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",1
OFF-PA-10004239,Consumer,Office Supplies,Paper,Xerox 1953,1
OFF-PA-10004248,Consumer,Office Supplies,Paper,Xerox 1990,1
OFF-ST-10000060,Corporate,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,1
OFF-ST-10002276,Consumer,Office Supplies,Storage,Safco Steel Mobile File Cart,1
OFF-ST-10002344,Corporate,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",1
OFF-ST-10003123,Corporate,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,1
OFF-ST-10004634,Consumer,Office Supplies,Storage,"Personal Folder Holder, Ebony",1
TEC-AC-10000171,Consumer,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",1
TEC-AC-10000926,Consumer,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,1
TEC-AC-10001590,Consumer,Technology,Accessories,Dell Slim USB Multimedia Keyboard,1
TEC-AC-10001908,Corporate,Technology,Accessories,Logitech Wireless Headset h800,1
TEC-AC-10002253,Corporate,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,1
TEC-AC-10002842,Corporate,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,1
TEC-AC-10003433,Corporate,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1
TEC-AC-10003441,Home Office,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,1
TEC-AC-10004127,Home Office,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,1
TEC-AC-10004901,Consumer,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,1
TEC-AC-10004992,Consumer,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,1
TEC-MA-10000822,Home Office,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,1
TEC-MA-10003246,Consumer,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,1
TEC-MA-10004086,Consumer,Technology,Machines,Plantronics Single Ear Headset,1
TEC-MA-10004125,Corporate,Technology,Machines,Cubify CubeX 3D Printer Triple Head Print,1
TEC-PH-10000127,Consumer,Technology,Phones,iOttie XL Car Mount,1
TEC-PH-10000141,Consumer,Technology,Phones,Clearsounds A400,1
TEC-PH-10000376,Consumer,Technology,Phones,Square Credit Card Reader,1
TEC-PH-10001061,Home Office,Technology,Phones,Apple iPhone 5C,1
TEC-PH-10001425,Corporate,Technology,Phones,Mophie Juice Pack Helium for iPhone,1
TEC-PH-10002922,Consumer,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,1
TEC-PH-10003072,Consumer,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,1
TEC-PH-10004093,Corporate,Technology,Phones,Panasonic Kx-TS550,1
